document_id,aid,sentence_id,date_str,date,year,month,day,event_tense,root_code,code,source_actor_id,source_actor_name,source_country_codes,source_agent_id,source_agent_name,target_actor_id,target_actor_name,target_country_codes,target_agent_id,target_agent_name,text,batch
NYTborndigital_19990414_23657685,23657685,0,19990414,04/14/1999,1999,04,14,neutral,18,181,32659,Colombia,CO,628,Armed Rebel,32659,Colombia,CO,173,Citizen,"""Soldiers searched the jungles of a remote region of northern Colombia today for Marxist rebels who hijacked a commercial airliner on Monday, kidnapping all 46 people on board and spiriting them down a river in canoes.\nHundreds of soldiers and police officers, including counterinsurgency specialists, searched in the air and on the ground.\n\nOtto Gutierrez, chief spokesman for President Andres Pastrana, appeared to rule out trying to rescue the passengers by force because it would risk too many lives.",58
NYTborndigital_19991014_23675439,23675439,32,19991014,10/14/1999,1999,10,14,neutral,14,145,118334,Serbia,RS,510,Protester,32098,Canada,CA,,,"Although Serbian demonstrators threw paint bombs at the American Consulate in Toronto last spring, there is no history of embassy bombings in Ottawa, a well-ordered city of one million people.",63
NYTborndigital_19990805_23684648,23684648,36,19990805,08/05/1999,1999,08,05,neutral,18,1831,36336,Sri Lanka,LK,600,Armed Gang,36336,Sri Lanka,LK,173,Citizen,"Seth Mydans (NYT)\n\n\n\nSRI LANKA: BOMBER STRIKES COMMANDOS -- Six days after a suicide bomber killed a moderate Tamil legislator, another suicide bomber killed 13 elite commandos and wounded 18 others in Vavuniya, 130 miles north of Colombo.",43
NYTborndigital_19801227_22356554,22356554,4,19801227,12/27/1980,1980,12,27,neutral,14,145,31081,India,IN,510,Protester,31081,India,IN,27,Law Enforcement,"\n\n\n\nExcept for some minor scuffling between policemen and demonstrators, the incident was peaceful.",55
NYTborndigital_20010930_23819035,23819035,0,20010930,09/30/2001,2001,09,30,neutral,14,145,32622,Switzerland,CH,724,Men,32622,Switzerland,CH,617,Legislature,"""A man armed with an assault rifle  and other weapons stormed the regional legislature in Zug, Switzerland, killing 14 people and injuring 15 before shooting himself to death.",84
NYTborndigital_20050311_24035403,24035403,0,20050311,03/11/2005,2005,03,11,neutral,18,1831,31853,Iraq,IQ,600,Armed Gang,31853,Iraq,IQ,173,Citizen,"""A suicide bomber walked into a Shiite mosque in the northern city of Mosul on Thursday and detonated explosives strapped to his body, killing about 40 people and wounding at least 60, officials and witnesses said.\n\nThe attack occurred as senior Shiite and Kurdish officials said in interviews that they had reached an agreement in principle on forming a coalition government, but were still negotiating some sticking points.",74
NYTborndigital_20051027_24068845,24068845,0,20051027,10/27/2005,2005,10,27,current,18,1831,34539,"Palestinian Territory, Occupied",PS,600,Armed Gang,31843,Israel,IL,,,"""A Palestinian suicide bomber blew himself up Wednesday at a falafel stand in an outdoor market in Hadera, an Israeli coastal town, killing five other people and wounding more than two dozen, the Israeli police said.\nThe Israeli fatalities were the first from a suicide bombing in more than three months, and Israel criticized the Palestinian Authority,",64
NYTborndigital_20050323_24037219,24037219,17,20050323,03/23/2005,2005,03,23,current,18,181,31853,Iraq,IQ,600,Armed Gang,31853,Iraq,IQ,332,Military," The Associated Press reported.\nIn Anbar Province, the violence-plagued area west of Baghdad, gunmen kidnapped six Iraqi soldiers on Tuesday as they walked to a bus station, The A.P. reported.\n\nDhia's gun battle on Tuesday unfolded in Doura, a working-class neighborhood in southern Baghdad where much of the capital's violence is concentrated.",24
NYTborndigital_20001015_23760523,23760523,1,20001015,10/15/2000,2000,10,15,neutral,14,141,41262,United States,US,173,Citizen,,,,,,"With thousands of supporters stomping and chanting ''Let us go, NA-der!''",63
NYTborndigital_19800928_22366419,22366419,15,19800928,09/28/1980,1980,09,28,neutral,14,145,32525,Germany,DE,173,Citizen,32525,Germany,DE,27,Law Enforcement,The precautions followed fighting between the police and young leftists at a Strauss rally in Hamburg earlier in the month.,30
NYTborndigital_19990803_23663552,23663552,11,19990803,08/03/1999,1999,08,03,neutral,14,145,30701,France,FR,449,Activist,30701,France,FR,27,Law Enforcement,Seth Mydans(NYT)\n\n\n\nBANGLADESH: STRIKE TO BLOCK INDIA'S PASSAGE -- At least 60 people were injured as opposition political activists clashed with the police in Dhakat and other cities in a 30-hour strike to protest a plan to let India send goods through Bangladesh.,68
NYTborndigital_20051114_24070997,24070997,38,20051114,11/14/2005,2005,11,14,neutral,14,145,33486,Ethiopia,ET,633,Main Opposition,33486,Ethiopia,ET,27,Law Enforcement, said in a recent letter urging colleagues on the European Parliament to end their chummy approach toward Mr. Meles.\n\n\n&lt;umient&gt;\n&lt;uopts&gt;&lt;ety&gt;39&lt;/ety&gt;&lt;enum&gt;0&lt;/enum&gt;&lt;/uopts&gt;&lt;abstext&gt;\n\n A woman at a Nov. 5 funeral in Addis Ababa held photographs of a son killed in street battles between the police and opposition demonstrators.,79
NYTborndigital_19860320_22745591,22745591,3,19860320,03/20/1986,1986,03,20,historical,18,181,32629,Chile,CL,352,Armed Band,32629,Chile,CL,405,Communist Party,But the circumstances closely resemble an episode in March 1985 when armed men in civilian dress abducted three members of Chile's Communist Party in broad daylight.,36
NYTborndigital_20021229_23857690,23857690,0,20021229,12/29/2002,2002,12,29,neutral,18,1831,35528,Russia,RU,600,Armed Gang,35528,Russia,RU,173,Citizen,"""Suicide bombers driving two explosives-laden vehicles blew up the headquarters of Chechnya's pro-Russian government, killing at least 46 people and wounding more than 75 in one of the deadliest bombings in more than three years of war in Chechnya.",64
NYTborndigital_19810412_22431947,22431947,0,19810412,04/12/1981,1981,04,12,neutral,18,181,41262,United States,US,720,Murderer,41262,United States,US,173,Citizen,"""One of three convicted murderers who escaped from the Union Correctional Institution early today killed two persons, including a state trooper, and held a mother and her baby hostage before he was apprehended, prison officials said.\nTwo other prisoners were captured almost immediately after the three overpowered a prison officer,",20
NYTborndigital_19930509_23254795,23254795,7,19930509,05/09/1993,1993,05,09,neutral,18,181,41262,United States,US,711,Thief,41262,United States,US,713,Women,"On Manhattan's West Side, a woman taken hostage by a bank robber was killed in a volley of police fire.\n\n\n\nA generation ago, said Patrick S. Donaldson of Portland, Ore., president of the National Association of Citizens Crime Commissions, Americans tolerated police corruption and brutality with the metaphor of the """"thin blue line,"""" which he said meant """"I am not going to be too much of a critic because they are what stands between me and anarchy in this community.""""",27
NYTborndigital_19851206_22700118,22700118,0,19851206,12/06/1985,1985,12,06,neutral,18,181,41262,United States,US,711,Thief,41262,United States,US,103,Medical Personnel,"""A Manhattan physician was abducted by three robbers as he sat in his car in front of Columbia-Presbyterian Medical Center at 8:30 A.M. on Wednesday, the police reported.\nHe was released in the Bronx several hours later, the police said, and yesterday an arrest was made in the case.\nThe physician, Dr. Joseph Halbach, 33 years old, was not physically harmed, the police said, but he was forced to drive to a Citibank branch in the Bronx and ordered to withdraw money from a cash machine.\nWhen he was unable to do so,",71
NYTborndigital_20020325_23855331,23855331,25,20020325,03/25/2002,2002,03,25,neutral,18,1831,34539,"Palestinian Territory, Occupied",PS,420,Militant,31843,Israel,IL,,,But since then Palestinian militants have carried out suicide bombings in Israel and there has been other violence.,79
NYTborndigital_19880527_22922154,22922154,14,19880527,05/27/1988,1988,05,27,neutral,14,141,41262,United States,US,330,Environmentalist,,,,,,"Hauser said in a statement that the company's decision had been impeded by environmentalists who have staged demonstrations and tree sit-ins to block logging.\n\nJoe Wild, a member of Earth First, dismissed the announcement as a public relations gesture and said sit-ins would continue.",2
NYTborndigital_19840723_22646698,22646698,0,19840723,07/23/1984,1984,07,23,current,14,141,36605,Mexico,MX,173,Citizen,,,,,,"""Some grieving residents of this Mexican border town where a gunman killed 21 people in a McDonald's restaurant want to convert the site of the killings into a memorial park.\nAbout 20 people staged a subdued demonstration at the restaurant Saturday after a Roman Catholic mass for six of the victims.\n\nThat was followed by a candelight vigil at the restaurant in the evening.",20
NYTborndigital_20040707_24002575,24002575,10,20040707,07/07/2004,2004,07,07,neutral,18,1831,31853,Iraq,IQ,600,Armed Gang,31853,Iraq,IQ,173,Citizen,\n\nBOMBING'S TOLL -- At least five people were killed in a town near Baquba when a suicide bomber drove into a funeral service for people shot dead in a previous attack on a government building.,34
NYTborndigital_19870813_22811845,22811845,8,19870813,08/13/1987,1987,08,13,neutral,14,145,35932,South Korea,KR,173,Citizen,,,,,,"No arrests or injuries were reported.\n\nIn the east-central mining region, about 500 miners set fire to buildings and rallied in the streets to back demands for higher pay and better conditions.",10
NYTborndigital_19990623_23689587,23689587,0,19990623,06/23/1999,1999,06,23,neutral,14,141,118334,Serbia,RS,633,Main Opposition,,,,,,"""The Yugoslav Parliament is expected to meet on Thursday to lift the state of wartime emergency, but it will also retain certain restrictions, passing them into law, to deal with expected demonstrations by opposition parties, Yugoslav officials said today.\n\n\nUnder emergency decrees issued on March 24, the first day of the NATO bombings,",68
NYTborndigital_20040211_23971884,23971884,22,20040211,02/11/2004,2004,02,11,neutral,18,1831,31853,Iraq,IQ,600,Armed Gang,31853,Iraq,IQ,173,Citizen,"On Feb. 1, two suicide bombers walked into separate offices in Erbil of the main Kurdish political parties and detonated their explosives, killing 109 people.",24
NYTborndigital_20050629_24052281,24052281,6,20050629,06/29/2005,2005,06,29,historical,18,1831,31853,Iraq,IQ,600,Armed Gang,31853,Iraq,IQ,713,Women,"Even in elementary school, she told relatives that she wanted to join the military; it was a desire that became stronger after the Sept. 11 attacks, her family said.\nLast week, Corporal Valdez was one of three women killed in an ambush by suicide bombers in Falluja, Iraq.",24
NYTborndigital_20000916_23721889,23721889,0,20000916,09/16/2000,2000,09,16,neutral,18,1831,36336,Sri Lanka,LK,600,Armed Gang,36336,Sri Lanka,LK,173,Citizen,"""The suicide bomber's head, with its neatly barbered and combed black hair, lay today in the middle of a busy thoroughfare in this capital city, a grisly warning from separatist Tamil rebels at a time when campaigning for Oct. 10 parliamentary elections has gone into full swing.\n\n\n\nIn past election years, the Liberation Tigers of Tamil Eelam, on a drawn-out military crusade for a separate Tamil nation, have often dispatched suicide bombers known as Black Tigers to kill political leaders, with the aim of disrupting the democratic process and killing enemies and rivals.",14
NYTborndigital_19900206_23025062,23025062,3,19900206,02/06/1990,1990,02,06,neutral,14,141,32525,Germany,DE,173,Citizen,,,,,,"The agreement included moving up elections to March 18.\n\n\n''East Germany is no longer governable except through broad responsibility,'' Mr. Modrow told Parliament.\n\nOver the last month, East Germans have demonstrated a growing resentment of the Communists and dissatisfaction with any interim arrangement.",11
NYTborndigital_20000118_23724368,23724368,12,20000118,01/18/2000,2000,01,18,neutral,14,145,41262,United States,US,510,Protester,,,,,,"He said he drove to downtown Washington to pick up his mother at a store, where protesters were smashing the windows.",48
NYTborndigital_20010208_23778450,23778450,1,20010208,02/08/2001,2001,02,08,neutral,14,141,38612,Zimbabwe,ZW,420,Militant,38612,Zimbabwe,ZW,203,Newspaper," judges and other critics.\n\n\n Ten days ago, the printing press of Zimbabwe's only independent daily newspaper was bombed, just one day after government-backed militants rallied outside the newspaper's offices chanting, ''We are going to burn down your church.''\n\n\n\nOn Friday, officials forced the chief justice of Zimbabwe's Supreme Court to resign, saying they could not guarantee his safety from government supporters who had threatened to kill him.",73
NYTborndigital_19921009_23174883,23174883,0,19921009,10/09/1992,1992,10,09,neutral,14,141,41262,United States,US,173,Citizen,,,,,,"""It has been only five month since I wept with Adam Graves in the hellish bowels of the Pittsburgh Civic Arena, cringing as the crowd chanted, """"1940, 1940.""""",22
NYTborndigital_19981017_23600901,23600901,0,19981017,10/17/1998,1998,10,17,neutral,14,145,34539,"Palestinian Territory, Occupied",PS,271,Settler,,,,,,"""Jewish settlers blocked a West Bank highway today and burned tires, saying the Palestinian police had detained, beaten and shot at two of their security guards.",38
NYTborndigital_19920515_23184353,23184353,0,19920515,05/15/1992,1992,05,15,current,14,145,37071,Nigeria,NG,510,Protester,37071,Nigeria,NG,27,Law Enforcement,"""Special to The New York Times\nYoung anti government demonstrators skirmished with riot police officers again today, and looting and vandalism was reported throughout the capital.",22
NYTborndigital_20011230_23810040,23810040,65,20011230,12/30/2001,2001,12,30,historical,18,1831,35321,Saudi Arabia,SA,600,Armed Gang,41262,United States,US,332,Military,"Mr. bin Laden was on the run, deprived of the tacit state sponsorship he had enjoyed in Sudan.\n''He lost his base and momentum,'' said Samuel R. Berger, Mr. Clinton's national security advisor in his second term.\nIn July 1996, shortly after Mr. bin Laden left Sudan, Mr. Clinton met at the White House with Dick Morris, his political advisor, to hone themes for his reelection campaign.\n\nThe previous month, a suicide bomber had detonated a truck bomb at a military barracks in Saudi Arabia, killing 19 American servicemen.",14
NYTborndigital_19850606_22690193,22690193,2,19850606,06/06/1985,1985,06,06,neutral,14,141,39010,South Africa,ZA,601,Student,,,,,," as a kind of historic turning point, a result of an urge to be rid of Soviet and Cuban intervention across the globe.\n\n\nBut the immediate battlefield effect of the alliance, participants acknowledged, seems nebulous.\n\nA group of conservative white South African college students also attended the gathering, but did not sign the accord.",90
NYTborndigital_20030118_23919815,23919815,9,20030118,01/18/2003,2003,01,18,neutral,14,141,31853,Iraq,IQ,327,Labor Union,31853,Iraq,IQ,,,"They passed a protest by about 200 members of the Iraqi journalists union demonstrating outside the hotel where United Nations staff members are staying.\n\n\nA spokesman for the inspectors, Hiro Ueki, said United Nations officials were checking to see whether Iraq had previously notified the United Nations about the existence of the warheads found on Thursday.\n&lt;",64
NYTborndigital_19891204_22962052,22962052,14,19891204,12/04/1989,1989,12,04,neutral,14,141,32428,Czech Republic,CZ,601,Student,,,,,,"\n\nThe students had replacementinally planned to march from the square to the Chinese Embassy, but Chinese diplomats protested to officials here.\n\nAfter discussions with the authorities and among themselves, the students decided to avoid a confrontation by marching from the square through the winding, cobbled streets of an old section of Prague called Mala Strana,",46
NYTborndigital_19880502_22925384,22925384,2,19880502,05/02/1988,1988,05,02,current,14,145,34481,Poland,PL,173,Citizen,34481,Poland,PL,27,Law Enforcement,"\nAbout 500 people clashed with the police in the northern city of Gdansk today, and official May Day parades in several other Polish cities were countered by demonstrators bearing banners of the banned Solidarity trade union.\nProtesters and policemen threw stones at each other,",86
NYTborndigital_20021010_23873146,23873146,6,20021010,10/10/2002,2002,10,10,neutral,14,145,40956,Venezuela,VE,173,Citizen,,,,,,"\n\n\nThe government has been on edge since April, when Mr. Chavez was removed from office after an anti government march by hundreds of thousands of people ended in violence.",24
NYTborndigital_20000616_23735881,23735881,0,20000616,06/16/2000,2000,06,16,neutral,18,181,26378,Illikimi Naitini,FJ,628,Armed Rebel,30641,Fiji,FJ,173,Citizen,"""Fiji's military rulers ordered civil servants today to cut government spending to lessen the economic impact of the 28-day hostage crisis.\n\nFiji's economy has ground to a near standstill since armed rebels led by George Speight stormed Parliament on May 19 and took most of the cabinet hostage.",3
NYTborndigital_19830816_22579573,22579573,25,19830816,08/16/1983,1983,08,16,neutral,18,181,41262,United States,US,600,Armed Gang,41262,United States,US,173,Citizen,"In most cases, said Ralph Mendoza, a California crime prevention advisor and a convicted armed robber, ''The best thing is to make no eye contact if possible.''\n\n\n\nThe situation for the victim in a robbery, which the assailant usually wants to end quickly, differs from that in which a person is held hostage for a period by a gunman.",20
NYTborndigital_19801115_22360162,22360162,41,19801115,11/15/1980,1980,11,15,neutral,14,141,32659,Colombia,CO,601,Student,,,,,,"\n\n\n\n     Nevertheless, when some Columbia students protested the possibility of a new  military draft last year, a spontaneous counter demonstration included ''a lot of football players and swimmers,'' Cannon says.",20
NYTborndigital_19970910_23547196,23547196,3,19970910,09/10/1997,1997,09,10,historical,18,1831,31716,Hamas,PS,,,31843,Israel,IL,,," the armed wing of Hamas that claimed responsibility for suicide attacks in Jerusalem last Thursday and on July 30 that killed 25 people including the 5 bombers.\nBut the arrests were the most extensive since a rash of suicide bombings last year, and they reportedly included people who had been jailed during the seven-year uprising against Israeli occupation.\n\nLast year, after bombings in February and March, Mr. Arafat ordered large-scale arrests of militants in which hundreds of people were detained.",83
NYTborndigital_19880911_22884475,22884475,41,19880911,09/11/1988,1988,09,11,neutral,14,141,35932,South Korea,KR,601,Student,,,,,,"It's another news report:\n\n\n''South Korean police fired tear gas and hurled stones to stop hundreds of South Korean students taking to the streets,'' it began.\n''Let us go,'' he said to his aides, and they followed him into the elevator.",16
NYTborndigital_20041102_23964526,23964526,10,20041102,11/02/2004,2004,11,02,historical,18,1831,31843,Israel,IL,600,Armed Gang,31843,Israel,IL,,,"\n\n\nThe last suicide bomber, who blew herself up in Jerusalem in September, was also from the Askar camp.",59
NYTborndigital_19811104_22392908,22392908,40,19811104,11/04/1981,1981,11,04,neutral,18,181,41262,United States,US,263,Criminal,41262,United States,US,640,Employee,"Meanwhile, officials were questioning the seven armed inmates who held six prison employees and 29 other inmates hostage for five days.",20
NYTborndigital_20040810_23999786,23999786,0,20040810,08/10/2004,2004,08,10,current,14,141,32525,Germany,DE,173,Citizen,,,,,,"""Thousands of people took to the streets in eastern German cities on Monday in a second week of protests against unpopular labor market reforms that are likely to escalate in the period leading to regional elections next month.\n\nThe protests have drawn parallels with ''Monday demonstrations'' ",24
NYTborndigital_20050611_24049512,24049512,1,20050611,06/11/2005,2005,06,11,historical,18,181,41262,United States,US,173,Citizen,41262,United States,US,27,Law Enforcement,"The man, Jimmy Lee Smith, and another man, Gregory Powell, were convicted of kidnapping two Los Angeles police officers in 1963 during a traffic stop and killing one of them in an onion field.",44
NYTborndigital_19811213_22386606,22386606,6,19811213,12/13/1981,1981,12,13,current,18,181,34481,Poland,PL,27,Law Enforcement,34481,Poland,PL,327,Labor Union,It reached a climax early this morning when riot police seized Solidarity headquarters and arrested union leaders.,80
NYTborndigital_19851112_22703599,22703599,0,19851112,11/12/1985,1985,11,12,neutral,14,141,35932,South Korea,KR,324,Dissident,,,,,,"""About 120 leading dissidents held a rally today and began a three-day protest of purported torture of political prisoners by the police.\nThe protesters included Kim Dae Jung and Kim Young Sam, South Korea's best-known opposition figures and joint chairmen of the Council for the Promotion of Democracy.\nThe protesters, sitting in at the council offices,",41
NYTborndigital_19970305_23576016,23576016,7,19970305,03/05/1997,1997,03,05,neutral,18,181,41262,United States,US,168,Lawmaker,41262,United States,US,173,Citizen," issuing a statement saying that the amendment ''could have caused or worsened recessions, permitted a minority of legislators to hold the nation's creditworthiness hostage, involved unelected judges in spending and tax policy, and threatened Social Security and other vital benefits.''\n\n\nThe amendment would require receipts to equal outlays in every year unless Congress, by a three-fifths majority, voted to suspend the requirement.",68
NYTborndigital_20000909_23764528,23764528,20,20000909,09/09/2000,2000,09,09,neutral,14,141,41262,United States,US,327,Labor Union,41262,United States,US,443,Business,"Even though Bridgestone/Firestone used 2,300 replacement workers during a 10-month strike that began in 1994, the steelworkers' union was able to pressure the company into signing a contract because union members picketed tire dealers and speedways across the country to urge drivers to boycott Firestone tires.\n\n\n\nBernard Kleiman, one of the steelworkers' chief negotiators, said another reason that wages had risen strongly in the recent contracts is a social compact between unions and major industries.",23
NYTborndigital_20020703_23882114,23882114,0,20020703,07/03/2002,2002,07,03,neutral,18,1831,31843,Israel,IL,600,Armed Gang,31843,Israel,IL,173,Citizen,"""Had 19-year old Ariella Marcus not told her friends, ''Hey, guys, my parents would not want me to go,'' she would have been in a yogurt shop on the Ben Yehuda pedestrian mall in Jerusalem when two suicide bombers killed at least a dozen young people and injured more than 170 others on a moonlit night last December.\n\n\n\nThat attack,",8
NYTborndigital_19990709_23687509,23687509,0,19990709,07/09/1999,1999,07,09,neutral,14,141,118334,Serbia,RS,510,Protester,36142,Slobodan Milosevic,RS,,,"""Protesters against President Slobodan Milosevic gathered in the main square of this small southern town tonight, while the Government, which had planned to stage a rally of its own in response, failed to do so.\nThe Alliance for Change, a collection of pro-democracy parties, drew 3,000 to 4,000 people to its rally here.\nRatko Zecevic,",23
NYTborndigital_19980905_23652688,23652688,5,19980905,09/05/1998,1998,09,05,current,14,141,41262,United States,US,173,Citizen,,,,,,"Then he pointed out that teachers had demonstrated only four hours each morning since the strike began before dawn on Thursday, the first day of school.",8
NYTborndigital_20000417_23743538,23743538,8,20000417,04/17/2000,2000,04,17,neutral,14,145,41262,United States,US,510,Protester,41262,United States,US,27,Law Enforcement,"About 10,000 people gathered on the grassy Ellipse for a rally calling for changes in the world financial systems.\n\nBut there were at least two short, sharp clashes between police officers and demonstrators, where the officers used pepper spray and what appeared to be a form of anti-riot gas or smoke grenades and charged into protesters beating them with long sticks.",73
NYTborndigital_20000803_23730462,23730462,1,20000803,08/03/2000,2000,08,03,neutral,18,181,34539,"Palestinian Territory, Occupied",PS,158,Commando,31843,Israel,IL,,,"As run by the men who handle psychological warfare for Yasir Arafat, the Palestinian leader, they allow no horsing around in the dorm, no fun-in-the-sun by a cool clear lake, no rousing sing-alongs beside a roaring campfire.\n\n\n\nInstead, there is the chance to stage a mock kidnapping of an Israeli leader by masked Palestinian commandos, ending with the Israeli's bodyguards sprawled dead on the ground.",63
NYTborndigital_19900512_23033743,23033743,2,19900512,05/12/1990,1990,05,12,neutral,14,141,32525,Germany,DE,90,Farm Worker,,,,,,"\nEast Germany's former Communists are inciting unrest among workers who fear that they will lose their jobs as the nation unites with West Germany, a West German official charged today.\nTens of thousands of East German teachers, textile workers and farmers staged brief protests and strikes on Thursday to demand protection from the widespread unemployment expected as East Germany moves to a free market.\nHans Klein, spokesman for Chancellor Helmut Kohl of West Germany, said the organizers of the strikes were ''to some extent exactly the forces who caused'' East Germany's dire economic problems.\nMr.",41
NYTborndigital_19860524_22796662,22796662,0,19860524,05/24/1986,1986,05,24,neutral,18,181,36204,Lebanon,LB,581,Islamic Rebel,30701,France,FR,173,Citizen,"""France and Iran have made progress toward easing their strained relations after a two-day visit here by a high-level Iranian delegation, French officials said today.\nThe visit reflected an intensive effort by France's new conservative Government to secure the release of French hostages being held by Shiite Moslem extremists in Lebanon.\n\nThe announcement came as a French television station said four of the nine French nationals still held captive - a camera crew from the station - had sent letters and photographs saying they were in good health.",1
NYTborndigital_20040902_23965618,23965618,28,20040902,09/02/2004,2004,09,02,current,18,1831,35528,Russia,RU,173,Citizen,35528,Russia,RU,,,Law enforcement officials on Wednesday circulated a photograph of the young Chechen woman they suspect blew herself up outside the Rizhskaya station.,49
NYTborndigital_19910828_23134012,23134012,0,19910828,08/28/1991,1991,08,28,neutral,18,181,41262,United States,US,201,Detainee,41262,United States,US,173,Citizen,Detainees holding 10 hostages at the Talladega Federal Correctional Institution in Alabama erected signs on the roof of the cellblock they have seized that said prison officials were denying them and the hostages food.,27
